34. CHEMICAL,40. CLASSIFICATION,41. METAL,43. CARCINOGEN,44. PBT,45. PFAS,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,88. 6.2 - M26,91. OFF-SITE RECYCLED TOTAL,94. OFF-SITE ENERGY RECOVERY T,101. OFF-SITE TREATED TOTAL,103. 6.2 - TOTAL TRANSFER
Dichlorobromomethane,TRI,NO,YES,NO,NO,Pounds,0.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Dichlorodifluoromethane (CFC-12),TRI,NO,NO,NO,NO,Pounds,34747.001,235.10999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34982.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,45170.0,45196.0
Dichlorofluoromethane (HCFC-21),TRI,NO,NO,NO,NO,Pounds,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dichloromethane,TRI,NO,YES,NO,NO,Pounds,1338016.9129,1515739.9938,5534.7119999999995,0.0,514448.0,0.0,0.0,65061.49,23.55,0.0,0.0,0.0,0.0,0.0,3438824.6587,1858.1472999999999,1862.9775,0.0,0.224,0.0,0.0,0.0,0.0,0.0,54325.75,2531.148,0.0,0.0,23159.55,267084.383,76218.0,180304.97,6663079.05,5842745.7257,11351823.4275,24281551.5055
Dichlorotetrafluoroethane (CFC-114),TRI,NO,NO,NO,NO,Pounds,71698.01400699999,7313.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79011.620007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,13417.441,13417.447
Dichlorvos,TRI,NO,YES,NO,NO,Pounds,407.000007,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.020007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,11803.0
Dicofol,TRI,NO,NO,NO,NO,Pounds,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dicyclopentadiene,TRI,NO,NO,NO,NO,Pounds,46377.08928,104540.531,280.42999999999995,0.0,61953.05,0.0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,213759.10028,50.5003,4.5,0.0,19484.0,0.0,0.0,0.0,0.0,0.0,36041.96,0.0,0.733,5447.0,2659.0,28.0,4531.0,1630.0,1663.9,283352.06,61207.7,414703.85329999996
Diepoxybutane,TRI,NO,YES,NO,NO,Pounds,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diethanolamine,TRI,NO,NO,NO,NO,Pounds,70853.2011,12733.209569999999,30859.0,0.0,543393.0,0.0,0.0,163994.72,300.0,28000.0,0.0,0.0,0.0,713.78,850846.91067,95730.54940799999,1038890.821692,0.0,295807.296,0.0,0.0,0.0,0.0,0.0,128898.3351,35675.9802,0.0,0.0,334.0,1834.6,12354.2402,1863.0,2606.0,62656.9054,1265851.703392,1901749.6097
Diethyl sulfate,TRI,NO,YES,NO,NO,Pounds,4919.82,83.52000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5003.34,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,39.47
Diflubenzuron,TRI,NO,NO,NO,NO,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0
Diglycidyl resorcinol ether,TRI,NO,YES,NO,NO,Pounds,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.0,377.0,0.0,0.0,0.0,4389.0,0.0,6202.0
Dihydrosafrole,TRI,NO,YES,NO,NO,Pounds,0.004,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diisocyanates,TRI,NO,NO,NO,NO,Pounds,168919.575503,236264.31045400002,6.89,0.0,0.0,0.0,0.0,381391.98,1627.32,0.0,0.0,0.0,0.0,196056.91999999998,984266.995957,5.0,42756.0,0.0,1064.4,0.0,0.0,0.0,0.0,0.0,1311808.66,425189.433,3444.0,9621.4,33869.4539,445375.78500000003,80202.9501,249046.60559999998,382449.0572,457774.7466,2385874.1582,5689230.344
Dimethoate,TRI,NO,NO,NO,NO,Pounds,22.1,5.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7757.25,7757.25
Dimethyl phthalate,TRI,NO,NO,NO,NO,Pounds,13669.144176,72816.098051,0.0,0.0,23797.0,0.0,0.0,12366.94,0.0,0.0,0.0,0.0,0.0,0.0,122649.182227,833.0400000000001,9579.96,0.0,0.005,0.0,0.0,0.0,0.0,0.0,42547.8007,13550.5734,0.0,0.0,0.0,56.0,716.0,839.6381,31910.2043,626723.5912,15230.2697,731567.4843
Dimethyl sulfate,TRI,NO,YES,NO,NO,Pounds,311.153,529.14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,460000.0,460000.0,0.0,37470.2,497470.3
Dimethylamine,TRI,NO,NO,NO,NO,Pounds,70447.707,33724.689,33490.0,0.0,26954.0,0.0,0.0,0.0,0.0,4044.0,0.0,0.0,0.0,0.0,168660.396,49.075199999999995,419.9148,0.0,0.02,0.0,0.0,0.0,0.0,0.0,268238.19,1409.023,128.0,0.0,0.0,0.0,0.0,57.0,57.0,258326.63,327959.7448,856167.683
Dimethylamine dicamba,TRI,NO,NO,NO,NO,Pounds,36.0,215.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054.0,15420.0,18482.0
Dimethylcarbamoyl chloride,TRI,NO,YES,NO,NO,Pounds,3.004,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinitrobutyl phenol,TRI,NO,NO,NO,NO,Pounds,1287.6699999999998,8.1,34.0,0.0,61639.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,62980.77,0.0,0.0,0.0,7042.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,14.17,0.0,0.0,49393.03,11584.4,68037.39
Dinitrotoluene (mixed isomers),TRI,NO,NO,NO,NO,Pounds,36227.206999999995,9888.29,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49624.0,95776.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246358.92,246359.82
Dioxin and dioxin-like compounds,Dioxin,NO,YES,YES,NO,Grams,41.312693,1026.299277,1294.4753,0.0,23.578494,185.202848,0.0,10595.479067,7646.55216,12.656436000000001,0.0,0.239285,8308.451826999999,2.8689,29137.116283,0.234822,5.06369,0.0,0.483066,0.0,0.0,0.0,11.0184,0.0,45325.149162,865.932772,25.239675,3.7778,2.692937,12.76388,217.334943,5854.523244,5854.588351,801.9030329999999,26318.629744,80404.299885
Diphenylamine,TRI,NO,NO,NO,NO,Pounds,473.243,10976.1,28.05,0.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,12466.393,446.75,393.25,0.0,0.009,0.0,0.0,0.0,0.0,0.0,64097.57,188.01,0.0,0.0,250.0,0.0,0.0,2084.0,2084.0,51744.47,34812.65,153661.459
Dipotassium endothall,TRI,NO,NO,NO,NO,Pounds,6.94,5.0,2796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616.0,3616.0
Diuron,TRI,NO,NO,NO,NO,Pounds,10.0,226.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,68.41,0.0,0.0,0.0,1822.0,550.0,2489.41
Epichlorohydrin,TRI,NO,YES,NO,NO,Pounds,71343.8889,10007.5317,6104.6,0.0,23794.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,129250.0206,2119.0824000000002,1669.9676,0.0,0.006,0.0,0.0,0.0,0.0,0.0,67080.4025,56.5445,21.5,0.08,1300.0,59501.0,0.0,6296.0,6483.0,312846.1473,242334.0412,693621.8039
"Ethanaminium, N,N,N-triethyl-, salt with 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-1-octanesulfonic acid (1:1)",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005
"Ethanol, 2,2'-iminobis-, compd. with α,α'-[phosphinicobis(oxy-2,1-ethanediyl)]bis[ω-fluoropoly(difluoromethylene)] (1:1)",TRI,NO,NO,NO,YES,Pounds,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.6799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6799999999999997
"Ethanol, 2,2'-iminobis-, compd. with α-fluoro-ω-[2-(phosphonooxy)ethyl]poly(difluoromethylene) (2:1)",TRI,NO,NO,NO,YES,Pounds,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65
Ethoprop,TRI,NO,NO,NO,NO,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437.0,2590.0,16119.0
Ethyl acrylate,TRI,NO,YES,NO,NO,Pounds,21139.746,43368.670999999995,9.71,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,64521.127,11587.822,104294.39799999999,0.0,2839.968,0.0,0.0,0.0,0.0,0.0,4893.503,57.265,0.0,0.0,1234.0,0.0,5545.0,283.0,1010.0,10292.09,440701.15,478160.798
Ethyl chloroformate,TRI,NO,NO,NO,NO,Pounds,217.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0
Ethylbenzene,TRI,NO,YES,NO,NO,Pounds,825237.231118,1281916.26886,1736.1082,0.0,512926.94,0.701,0.0,3411.1,40.7,102.0,0.0,134.9,227.2,1210.6911,2626943.840278,5343.347306,6908.108326,0.0,18458.947,0.0,0.0,0.0,84.34,0.0,41042.345,32618.660499999998,3386.8311000000003,9850.308,41118.3642,73961.8701,18394.313444,260618.66449999998,2256498.946508,10816301.586169,4272725.828755,17600831.984083
Ethylene,TRI,NO,NO,NO,NO,Pounds,8428772.929399999,9865294.5733,192.0,0.0,250.0,0.0,0.0,0.0,308.0,54.0,0.0,0.0,0.0,2.0141080000000002,18294873.516808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39833.0,2.0,0.0,0.0,122.22,0.0,0.0,52.0,1396.92,19643008.0,8665936.244237,28350298.384237
Ethylene glycol,TRI,NO,NO,NO,NO,Pounds,893225.809976,691783.4574739999,386173.74199999997,0.0,6170078.3,0.0,0.0,3177830.1188209997,50196.939999999995,525.0,0.0,0.0,0.0,454.783,11370268.151271,1260462.472093,13577790.988566998,0.0,781804.459,0.0,0.0,0.0,0.0,0.0,1268817.9211,4524790.8841,32542.0,2021.0,260822.6617,916173.79,191962.4394,21263460.64,29869134.0287,5569811.8204,29398981.886467002,74172127.43296
Ethylene oxide,TRI,NO,YES,NO,NO,Pounds,49200.00902,106497.58828,1645.0,0.0,10159.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,167514.5973,4495.6714,50797.9786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,262.479,0.0,0.0,34.0,0.27,0.0,20529.0,20563.0,6.0001,80409.7899,105782.4104
Ethylene thiourea,TRI,NO,YES,NO,NO,Pounds,0.1005,1060.1443,0.0,0.0,0.0,0.0,0.0,11825.65,0.0,0.0,0.0,0.0,0.0,0.0,12885.8948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.99,0.0,0.0,0.0,0.0,0.0,0.0,452.39,10368.39,2603.0,600.0,37848.380000000005
"Ethylenebisdithiocarbamic acid, salts and esters",TRI,NO,NO,NO,NO,Pounds,3.08,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethyleneimine,TRI,NO,YES,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethylidene dichloride,TRI,NO,NO,NO,NO,Pounds,6577.554,2951.38,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9713.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,595.0,595.0,0.0,515.7,1121.54
"Fatty acids, linseed-oil, γ-ω-perfluoro-C8-14-alkyl esters",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0
Fenbutatin oxide,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fenpropathrin,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
